i,comhash,comhash0
4768, 1, 0
4769, 449, 0
4770, 47, 0
4771, 287, 0
4772, 12, 0
4773, 58, 0
4774, 2, 0
4775, 1, 0
4776, 1, 0
4777, 41, 0
4778, 32, 0
4779, 3, 0
4780, 17, 0
4781, 6, 0
4782, 20, 0
4783, 258, 0
4784, 1, 0
4785, 429, 0
4786, 53, 0
4787, 259, 0
4788, 15, 0
4789, 46, 0
4790, 1, 0
4791, 1, 0
4792, 5, 0
4793, 47, 0
4794, 20, 0
4795, 4, 0
4796, 15, 0
4797, 17, 0
4798, 23, 0
4799, 248, 0
4800, 2, 0
4801, 438, 0
4802, 36, 0
4803, 270, 0
4804, 12, 0
4805, 41, 0
4806, 1, 0
4807, 2, 0
4808, 3, 0
4809, 47, 0
4810, 30, 0
4811, 3, 0
4812, 26, 0
4813, 11, 0
4814, 15, 0
4815, 248, 0
4816, 1, 0
4817, 419, 0
4818, 41, 0
4819, 250, 0
4820, 13, 0
4821, 63, 0
4822, 1, 0
4823, 1, 0
4824, 4, 0
4825, 49, 0
4826, 17, 0
4827, 5, 0
4828, 14, 0
4829, 6, 0
4830, 24, 0
4831, 281, 0
4832, 0, 0
4833, 449, 0
4834, 49, 0
4835, 216, 0
4836, 15, 0
4837, 49, 0
4838, 0, 0
4839, 2, 0
4840, 3, 0
4841, 43, 0
4842, 26, 0
4843, 4, 0
4844, 25, 0
4845, 6, 0
4846, 14, 0
4847, 293, 0
4848, 0, 0
4849, 418, 0
4850, 44, 0
4851, 274, 0
4852, 8, 0
4853, 63, 0
4854, 3, 0
4855, 3, 0
4856, 4, 0
4857, 57, 0
4858, 27, 0
4859, 1, 0
4860, 25, 0
4861, 10, 0
4862, 17, 0
4863, 269, 0
4864, 0, 0
4865, 399, 0
4866, 42, 0
4867, 278, 0
4868, 17, 0
4869, 66, 0
4870, 3, 0
4871, 3, 0
4872, 1, 0
4873, 70, 0
4874, 26, 0
4875, 4, 0
4876, 15, 0
4877, 8, 0
4878, 16, 0
4879, 259, 0
4880, 1, 0
4881, 479, 0
4882, 44, 0
4883, 247, 0
4884, 10, 0
4885, 65, 0
4886, 2, 0
4887, 2, 0
4888, 3, 0
4889, 60, 0
4890, 19, 0
4891, 4, 0
4892, 30, 0
4893, 10, 0
4894, 16, 0
4895, 249, 0
4896, 0, 0
4897, 409, 0
4898, 25, 0
4899, 259, 0
4900, 12, 0
4901, 41, 0
4902, 0, 0
4903, 1, 0
4904, 9, 0
4905, 58, 0
4906, 22, 0
4907, 3, 0
4908, 32, 0
4909, 9, 0
4910, 21, 0
4911, 276, 0
4912, 0, 0
4913, 412, 0
4914, 43, 0
4915, 286, 0
4916, 11, 0
4917, 54, 0
4918, 1, 0
4919, 2, 0
4920, 2, 0
4921, 61, 0
4922, 24, 0
4923, 3, 0
4924, 21, 0
4925, 7, 0
4926, 24, 0
4927, 246, 0
4928, 2, 0
4929, 454, 0
4930, 47, 0
4931, 269, 0
4932, 2, 0
4933, 57, 0
4934, 1, 0
4935, 1, 0
4936, 8, 0
4937, 48, 0
4938, 25, 0
4939, 2, 0
4940, 14, 0
4941, 9, 0
4942, 29, 0
4943, 253, 0
4944, 0, 0
4945, 449, 0
4946, 45, 0
4947, 255, 0
4948, 6, 0
4949, 56, 0
4950, 0, 0
4951, 4, 0
4952, 7, 0
4953, 48, 0
4954, 25, 0
4955, 0, 0
4956, 38, 0
4957, 17, 0
4958, 18, 0
4959, 253, 0
4960, 0, 0
4961, 421, 0
4962, 48, 0
4963, 284, 0
4964, 6, 0
4965, 52, 0
4966, 0, 0
4967, 3, 0
4968, 4, 0
4969, 58, 0
4970, 21, 0
4971, 3, 0
4972, 19, 0
4973, 9, 0
4974, 29, 0
4975, 283, 0
4976, 0, 0
4977, 399, 0
4978, 57, 0
4979, 264, 0
4980, 16, 0
4981, 56, 0
4982, 0, 0
4983, 0, 0
4984, 2, 0
4985, 49, 0
4986, 30, 0
4987, 8, 0
4988, 21, 0
4989, 6, 0
4990, 22, 0
4991, 258, 0
4992, 1, 0
4993, 435, 0
4994, 48, 0
4995, 254, 0
4996, 7, 0
4997, 53, 0
4998, 0, 0
4999, 4, 0
5000, 6, 0
5001, 56, 0
5002, 15, 0
5003, 1, 0
5004, 22, 0
5005, 7, 0
5006, 29, 0
5007, 248, 0
5008, 0, 0
5009, 426, 0
5010, 58, 0
5011, 244, 0
5012, 9, 0
5013, 47, 0
5014, 1, 0
5015, 1, 0
5016, 5, 0
5017, 57, 0
5018, 19, 0
5019, 6, 0
5020, 12, 0
5021, 9, 0
5022, 23, 0
5023, 218, 0
5024, 2, 0
5025, 431, 0
5026, 47, 0
5027, 258, 0
5028, 13, 0
5029, 55, 0
5030, 1, 0
5031, 5, 0
5032, 5, 0
5033, 42, 0
5034, 20, 0
5035, 2, 0
5036, 28, 0
5037, 7, 0
5038, 17, 0
5039, 249, 0
5040, 0, 0
5041, 472, 0
5042, 50, 0
5043, 270, 0
5044, 7, 0
5045, 54, 0
5046, 2, 0
5047, 1, 0
5048, 2, 0
5049, 40, 0
5050, 22, 0
5051, 4, 0
5052, 19, 0
5053, 9, 0
5054, 17, 0
5055, 234, 0
5056, 0, 0
5057, 433, 0
5058, 38, 0
5059, 277, 0
5060, 7, 0
5061, 36, 0
5062, 3, 0
5063, 2, 0
5064, 5, 0
5065, 38, 0
5066, 20, 0
5067, 2, 0
5068, 16, 0
5069, 8, 0
5070, 19, 0
5071, 249, 0
5072, 1, 0
5073, 504, 0
5074, 40, 0
5075, 247, 0
5076, 8, 0
5077, 54, 0
5078, 3, 0
5079, 4, 0
5080, 7, 0
5081, 40, 0
5082, 23, 0
5083, 4, 0
5084, 24, 0
5085, 11, 0
5086, 19, 0
5087, 238, 0
5088, 1, 0
5089, 473, 0
5090, 39, 0
5091, 276, 0
5092, 13, 0
5093, 55, 0
5094, 1, 0
5095, 3, 0
5096, 9, 0
5097, 40, 0
5098, 25, 0
5099, 0, 0
5100, 14, 0
5101, 9, 0
5102, 19, 0
5103, 244, 0
5104, 0, 0
5105, 408, 0
5106, 40, 0
5107, 220, 0
5108, 18, 0
5109, 42, 0
5110, 0, 0
5111, 1, 0
5112, 2, 0
5113, 56, 0
5114, 24, 0
5115, 8, 0
5116, 11, 0
5117, 10, 0
5118, 15, 0
5119, 266, 0
5120, 1, 0
5121, 383, 0
5122, 53, 0
5123, 263, 0
5124, 12, 0
5125, 61, 0
5126, 1, 0
5127, 2, 0
5128, 6, 0
5129, 46, 0
5130, 25, 0
5131, 12, 0
5132, 16, 0
5133, 8, 0
5134, 16, 0
5135, 265, 0
5136, 0, 0
5137, 446, 0
5138, 55, 0
5139, 242, 0
5140, 9, 0
5141, 54, 0
5142, 3, 0
5143, 3, 0
5144, 2, 0
5145, 42, 0
5146, 14, 0
5147, 4, 0
5148, 18, 0
5149, 10, 0
5150, 25, 0
5151, 262, 0
5152, 1, 0
5153, 420, 0
5154, 52, 0
5155, 282, 0
5156, 11, 0
5157, 51, 0
5158, 0, 0
5159, 0, 0
5160, 3, 0
5161, 55, 0
5162, 21, 0
5163, 6, 0
5164, 20, 0
5165, 8, 0
5166, 31, 0
5167, 238, 0
5168, 0, 0
5169, 459, 0
5170, 55, 0
5171, 259, 0
5172, 13, 0
5173, 48, 0
5174, 0, 0
5175, 3, 0
5176, 4, 0
5177, 58, 0
5178, 35, 0
5179, 0, 0
5180, 23, 0
5181, 15, 0
5182, 24, 0
5183, 266, 0
5184, 0, 0
5185, 371, 0
5186, 35, 0
5187, 253, 0
5188, 13, 0
5189, 67, 0
5190, 1, 0
5191, 1, 0
5192, 3, 0
5193, 65, 0
5194, 29, 0
5195, 6, 0
5196, 16, 0
5197, 11, 0
5198, 19, 0
5199, 240, 0
5200, 0, 0
5201, 426, 0
5202, 41, 0
5203, 239, 0
5204, 12, 0
5205, 44, 0
5206, 1, 0
5207, 8, 0
5208, 2, 0
5209, 41, 0
5210, 26, 0
5211, 6, 0
5212, 15, 0
5213, 11, 0
5214, 17, 0
5215, 256, 0
5216, 1, 0
5217, 403, 0
5218, 46, 0
5219, 254, 0
5220, 12, 0
5221, 42, 0
5222, 4, 0
5223, 1, 0
5224, 3, 0
5225, 36, 0
5226, 23, 0
5227, 1, 0
5228, 28, 0
5229, 6, 0
5230, 16, 0
5231, 263, 0
5232, 0, 0
5233, 420, 0
5234, 40, 0
5235, 342, 0
5236, 13, 0
5237, 41, 0
5238, 0, 0
5239, 3, 0
5240, 5, 0
5241, 45, 0
5242, 14, 0
5243, 6, 0
5244, 20, 0
5245, 12, 0
5246, 19, 0
5247, 249, 0
5248, 0, 0
5249, 412, 0
5250, 37, 0
5251, 268, 0
5252, 6, 0
5253, 54, 0
5254, 2, 0
5255, 1, 0
5256, 5, 0
5257, 33, 0
5258, 23, 0
5259, 0, 0
5260, 19, 0
5261, 7, 0
5262, 20, 0
5263, 242, 0
5264, 0, 0
5265, 449, 0
5266, 45, 0
5267, 273, 0
5268, 8, 0
5269, 42, 0
5270, 1, 0
5271, 2, 0
5272, 1, 0
5273, 42, 0
5274, 16, 0
5275, 6, 0
5276, 16, 0
5277, 8, 0
5278, 19, 0
5279, 270, 0
5280, 2, 0
5281, 393, 0
5282, 35, 0
5283, 251, 0
5284, 14, 0
5285, 54, 0
5286, 0, 0
5287, 1, 0
5288, 7, 0
5289, 64, 0
5290, 16, 0
5291, 2, 0
5292, 23, 0
5293, 8, 0
5294, 13, 0
5295, 286, 0
5296, 0, 0
5297, 450, 0
5298, 41, 0
5299, 256, 0
5300, 11, 0
5301, 58, 0
5302, 3, 0
5303, 1, 0
5304, 5, 0
5305, 52, 0
5306, 18, 0
5307, 1, 0
5308, 16, 0
5309, 16, 0
5310, 25, 0
5311, 245, 0
5312, 0, 0
5313, 418, 0
5314, 46, 0
5315, 294, 0
5316, 8, 0
5317, 47, 0
5318, 1, 0
5319, 1, 0
5320, 4, 0
5321, 54, 0
5322, 36, 0
5323, 5, 0
5324, 16, 0
5325, 9, 0
5326, 14, 0
5327, 268, 0
5328, 1, 0
5329, 432, 0
5330, 42, 0
5331, 257, 0
5332, 9, 0
5333, 49, 0
5334, 5, 0
5335, 2, 0
5336, 3, 0
5337, 67, 0
5338, 19, 0
5339, 3, 0
5340, 20, 0
5341, 14, 0
5342, 19, 0
5343, 250, 0
5344, 0, 0
5345, 410, 0
5346, 61, 0
5347, 284, 0
5348, 12, 0
5349, 64, 0
5350, 0, 0
5351, 2, 0
5352, 6, 0
5353, 71, 0
5354, 20, 0
5355, 5, 0
5356, 19, 0
5357, 9, 0
5358, 17, 0
5359, 270, 0
5360, 1, 0
5361, 404, 0
5362, 51, 0
5363, 256, 0
5364, 1, 0
5365, 40, 0
5366, 2, 0
5367, 6, 0
5368, 5, 0
5369, 50, 0
5370, 25, 0
5371, 2, 0
5372, 19, 0
5373, 11, 0
5374, 17, 0
5375, 256, 0
5376, 1, 0
5377, 451, 0
5378, 44, 0
5379, 301, 0
5380, 16, 0
5381, 48, 0
5382, 1, 0
5383, 4, 0
5384, 4, 0
5385, 43, 0
5386, 25, 0
5387, 5, 0
5388, 21, 0
5389, 6, 0
5390, 22, 0
5391, 255, 0
5392, 1, 0
5393, 397, 0
5394, 39, 0
5395, 278, 0
5396, 9, 0
5397, 51, 0
5398, 0, 0
5399, 6, 0
5400, 1, 0
5401, 57, 0
5402, 22, 0
5403, 2, 0
5404, 18, 0
5405, 6, 0
5406, 15, 0
5407, 274, 0
5408, 0, 0
5409, 457, 0
5410, 54, 0
5411, 294, 0
5412, 7, 0
5413, 54, 0
5414, 4, 0
5415, 4, 0
5416, 2, 0
5417, 54, 0
5418, 21, 0
5419, 1, 0
5420, 30, 0
5421, 7, 0
5422, 12, 0
5423, 261, 0
5424, 0, 0
5425, 470, 0
5426, 30, 0
5427, 279, 0
5428, 5, 0
5429, 66, 0
5430, 1, 0
5431, 3, 0
5432, 9, 0
5433, 52, 0
5434, 18, 0
5435, 2, 0
5436, 28, 0
5437, 4, 0
5438, 22, 0
5439, 290, 0
5440, 0, 0
5441, 426, 0
5442, 47, 0
5443, 257, 0
5444, 13, 0
5445, 61, 0
5446, 0, 0
5447, 1, 0
5448, 8, 0
5449, 51, 0
5450, 24, 0
5451, 2, 0
5452, 20, 0
5453, 9, 0
5454, 18, 0
5455, 248, 0
5456, 0, 0
5457, 519, 0
5458, 43, 0
5459, 235, 0
5460, 8, 0
5461, 47, 0
5462, 3, 0
5463, 3, 0
5464, 4, 0
5465, 50, 0
5466, 28, 0
5467, 3, 0
5468, 15, 0
5469, 17, 0
5470, 12, 0
5471, 263, 0
5472, 0, 0
5473, 427, 0
5474, 42, 0
5475, 238, 0
5476, 15, 0
5477, 54, 0
5478, 1, 0
5479, 3, 0
5480, 5, 0
5481, 62, 0
5482, 20, 0
5483, 3, 0
5484, 20, 0
5485, 7, 0
5486, 22, 0
5487, 263, 0
5488, 1, 0
5489, 370, 0
5490, 52, 0
5491, 274, 0
5492, 8, 0
5493, 37, 0
5494, 1, 0
5495, 6, 0
5496, 2, 0
5497, 42, 0
5498, 32, 0
5499, 5, 0
5500, 18, 0
5501, 8, 0
5502, 18, 0
5503, 246, 0
5504, 3, 0
5505, 418, 0
5506, 49, 0
5507, 261, 0
5508, 9, 0
5509, 44, 0
5510, 0, 0
5511, 1, 0
5512, 2, 0
5513, 61, 0
5514, 28, 0
5515, 7, 0
5516, 20, 0
5517, 10, 0
5518, 27, 0
5519, 252, 0
5520, 0, 0
5521, 414, 0
5522, 66, 0
5523, 275, 0
5524, 7, 0
5525, 55, 0
5526, 3, 0
5527, 5, 0
5528, 5, 0
5529, 51, 0
5530, 26, 0
5531, 2, 0
5532, 24, 0
5533, 9, 0
5534, 22, 0
5535, 271, 0
5536, 0, 0
5537, 450, 0
5538, 51, 0
5539, 257, 0
5540, 8, 0
5541, 50, 0
5542, 1, 0
5543, 5, 0
5544, 4, 0
5545, 49, 0
5546, 22, 0
5547, 3, 0
5548, 23, 0
5549, 8, 0
5550, 20, 0
5551, 260, 0
5552, 1, 0
5553, 455, 0
5554, 55, 0
5555, 233, 0
5556, 12, 0
5557, 61, 0
5558, 1, 0
5559, 2, 0
5560, 4, 0
5561, 53, 0
5562, 17, 0
5563, 3, 0
5564, 16, 0
5565, 9, 0
5566, 25, 0
5567, 236, 0
5568, 0, 0
5569, 415, 0
5570, 51, 0
5571, 259, 0
5572, 10, 0
5573, 58, 0
5574, 0, 0
5575, 2, 0
5576, 7, 0
5577, 59, 0
5578, 25, 0
5579, 6, 0
5580, 16, 0
5581, 11, 0
5582, 17, 0
5583, 260, 0
5584, 0, 0
5585, 463, 0
5586, 42, 0
5587, 256, 0
5588, 7, 0
5589, 35, 0
5590, 1, 0
5591, 4, 0
5592, 2, 0
5593, 54, 0
5594, 27, 0
5595, 6, 0
5596, 19, 0
5597, 10, 0
5598, 20, 0
5599, 251, 0
5600, 0, 0
5601, 439, 0
5602, 34, 0
5603, 259, 0
5604, 7, 0
5605, 48, 0
5606, 2, 0
5607, 2, 0
5608, 11, 0
5609, 51, 0
5610, 21, 0
5611, 0, 0
5612, 23, 0
5613, 8, 0
5614, 19, 0
5615, 272, 0
5616, 0, 0
5617, 465, 0
5618, 44, 0
5619, 255, 0
5620, 9, 0
5621, 34, 0
5622, 2, 0
5623, 2, 0
5624, 0, 0
5625, 62, 0
5626, 29, 0
5627, 1, 0
5628, 24, 0
5629, 14, 0
5630, 15, 0
5631, 245, 0
5632, 0, 0
5633, 432, 0
5634, 47, 0
5635, 261, 0
5636, 11, 0
5637, 55, 0
5638, 2, 0
5639, 3, 0
5640, 3, 0
5641, 45, 0
5642, 14, 0
5643, 2, 0
5644, 25, 0
5645, 14, 0
5646, 21, 0
5647, 278, 0
5648, 1, 0
5649, 403, 0
5650, 63, 0
5651, 230, 0
5652, 15, 0
5653, 50, 0
5654, 3, 0
5655, 4, 0
5656, 5, 0
5657, 58, 0
5658, 11, 0
5659, 3, 0
5660, 29, 0
5661, 7, 0
5662, 12, 0
5663, 268, 0
5664, 0, 0
5665, 458, 0
5666, 39, 0
5667, 236, 0
5668, 15, 0
5669, 62, 0
5670, 1, 0
5671, 0, 0
5672, 2, 0
5673, 54, 0
5674, 33, 0
5675, 1, 0
5676, 25, 0
5677, 14, 0
5678, 12, 0
5679, 264, 0
5680, 1, 0
5681, 418, 0
5682, 43, 0
5683, 292, 0
5684, 13, 0
5685, 59, 0
5686, 2, 0
5687, 7, 0
5688, 10, 0
5689, 49, 0
5690, 17, 0
5691, 6, 0
5692, 24, 0
5693, 12, 0
5694, 24, 0
5695, 235, 0
5696, 0, 0
5697, 402, 0
5698, 41, 0
5699, 239, 0
5700, 13, 0
5701, 52, 0
5702, 2, 0
5703, 0, 0
5704, 3, 0
5705, 42, 0
5706, 13, 0
5707, 1, 0
5708, 21, 0
5709, 6, 0
5710, 18, 0
5711, 265, 0
5712, 0, 0
5713, 426, 0
5714, 45, 0
5715, 247, 0
5716, 9, 0
5717, 47, 0
5718, 2, 0
5719, 5, 0
5720, 1, 0
5721, 44, 0
5722, 27, 0
5723, 4, 0
5724, 23, 0
5725, 11, 0
5726, 18, 0
5727, 248, 0
5728, 3, 0
5729, 426, 0
5730, 47, 0
5731, 251, 0
5732, 8, 0
5733, 50, 0
5734, 1, 0
5735, 6, 0
5736, 9, 0
5737, 38, 0
5738, 17, 0
5739, 4, 0
5740, 16, 0
5741, 7, 0
5742, 21, 0
5743, 265, 0
5744, 2, 0
5745, 445, 0
5746, 35, 0
5747, 258, 0
5748, 13, 0
5749, 51, 0
5750, 1, 0
5751, 4, 0
5752, 7, 0
5753, 52, 0
5754, 22, 0
5755, 4, 0
5756, 20, 0
5757, 11, 0
5758, 18, 0
5759, 258, 0
5760, 0, 0
5761, 444, 0
5762, 43, 0
5763, 239, 0
5764, 10, 0
5765, 43, 0
5766, 1, 0
5767, 6, 0
5768, 4, 0
5769, 42, 0
5770, 23, 0
5771, 4, 0
5772, 20, 0
5773, 8, 0
5774, 15, 0
5775, 269, 0
5776, 1, 0
5777, 447, 0
5778, 40, 0
5779, 268, 0
5780, 11, 0
5781, 42, 0
5782, 1, 0
5783, 5, 0
5784, 7, 0
5785, 33, 0
5786, 24, 0
5787, 2, 0
5788, 23, 0
5789, 12, 0
5790, 12, 0
5791, 236, 0
5792, 0, 0
5793, 406, 0
5794, 35, 0
5795, 284, 0
5796, 8, 0
5797, 59, 0
5798, 0, 0
5799, 7, 0
5800, 0, 0
5801, 44, 0
5802, 30, 0
5803, 3, 0
5804, 20, 0
5805, 6, 0
5806, 27, 0
5807, 276, 0
5808, 3, 0
5809, 395, 0
5810, 44, 0
5811, 211, 0
5812, 8, 0
5813, 38, 0
5814, 5, 0
5815, 0, 0
5816, 6, 0
5817, 62, 0
5818, 28, 0
5819, 5, 0
5820, 17, 0
5821, 9, 0
5822, 16, 0
5823, 250, 0
5824, 1, 0
5825, 458, 0
5826, 41, 0
5827, 253, 0
5828, 17, 0
5829, 48, 0
5830, 0, 0
5831, 9, 0
5832, 6, 0
5833, 48, 0
5834, 16, 0
5835, 3, 0
5836, 15, 0
5837, 7, 0
5838, 26, 0
5839, 270, 0
5840, 1, 0
5841, 442, 0
5842, 44, 0
5843, 254, 0
5844, 8, 0
5845, 55, 0
5846, 2, 0
5847, 3, 0
5848, 3, 0
5849, 65, 0
5850, 12, 0
5851, 6, 0
5852, 23, 0
5853, 5, 0
5854, 26, 0
5855, 261, 0
5856, 0, 0
5857, 421, 0
5858, 34, 0
5859, 252, 0
5860, 6, 0
5861, 55, 0
5862, 1, 0
5863, 3, 0
5864, 6, 0
5865, 45, 0
5866, 14, 0
5867, 3, 0
5868, 17, 0
5869, 16, 0
5870, 18, 0
5871, 269, 0
5872, 0, 0
5873, 420, 0
5874, 51, 0
5875, 303, 0
5876, 15, 0
5877, 57, 0
5878, 4, 0
5879, 3, 0
5880, 2, 0
5881, 44, 0
5882, 14, 0
5883, 3, 0
5884, 11, 0
5885, 14, 0
5886, 19, 0
5887, 251, 0
5888, 0, 0
5889, 473, 0
5890, 47, 0
5891, 264, 0
5892, 9, 0
5893, 53, 0
5894, 3, 0
5895, 4, 0
5896, 4, 0
5897, 54, 0
5898, 14, 0
5899, 0, 0
5900, 16, 0
5901, 11, 0
5902, 19, 0
5903, 262, 0
5904, 0, 0
5905, 408, 0
5906, 53, 0
5907, 265, 0
5908, 9, 0
5909, 39, 0
5910, 1, 0
5911, 2, 0
5912, 6, 0
5913, 56, 0
5914, 17, 0
5915, 5, 0
5916, 23, 0
5917, 10, 0
5918, 12, 0
5919, 257, 0
5920, 1, 0
5921, 483, 0
5922, 49, 0
5923, 283, 0
5924, 16, 0
5925, 50, 0
5926, 2, 0
5927, 1, 0
5928, 4, 0
5929, 61, 0
5930, 23, 0
5931, 2, 0
5932, 22, 0
5933, 9, 0
5934, 19, 0
5935, 272, 0
5936, 0, 0
5937, 438, 0
5938, 50, 0
5939, 244, 0
5940, 11, 0
5941, 66, 0
5942, 2, 0
5943, 3, 0
5944, 5, 0
5945, 59, 0
5946, 22, 0
5947, 2, 0
5948, 23, 0
5949, 5, 0
5950, 27, 0
5951, 265, 0
5952, 0, 0
5953, 411, 0
5954, 47, 0
5955, 262, 0
5956, 11, 0
5957, 54, 0
5958, 0, 0
5959, 2, 0
5960, 10, 0
5961, 35, 0
5962, 29, 0
5963, 3, 0
5964, 18, 0
5965, 5, 0
5966, 20, 0
5967, 239, 0
5968, 0, 0
5969, 436, 0
5970, 27, 0
5971, 268, 0
5972, 5, 0
5973, 49, 0
5974, 0, 0
5975, 3, 0
5976, 1, 0
5977, 53, 0
5978, 19, 0
5979, 9, 0
5980, 17, 0
5981, 8, 0
5982, 20, 0
5983, 274, 0
5984, 0, 0
5985, 378, 0
5986, 48, 0
5987, 236, 0
5988, 8, 0
5989, 43, 0
5990, 2, 0
5991, 2, 0
5992, 0, 0
5993, 60, 0
5994, 13, 0
5995, 2, 0
5996, 19, 0
5997, 12, 0
5998, 19, 0
5999, 230, 0
6000, 2, 0
6001, 406, 0
6002, 59, 0
6003, 258, 0
6004, 6, 0
6005, 58, 0
6006, 2, 0
6007, 7, 0
6008, 3, 0
6009, 36, 0
6010, 17, 0
6011, 0, 0
6012, 26, 0
6013, 11, 0
6014, 20, 0
6015, 242, 0
6016, 0, 0
6017, 421, 0
6018, 48, 0
6019, 260, 0
6020, 15, 0
6021, 54, 0
6022, 0, 0
6023, 1, 0
6024, 5, 0
6025, 44, 0
6026, 23, 0
6027, 3, 0
6028, 14, 0
6029, 17, 0
6030, 19, 0
6031, 263, 0
6032, 0, 0
6033, 429, 0
6034, 58, 0
6035, 253, 0
6036, 15, 0
6037, 51, 0
6038, 0, 0
6039, 3, 0
6040, 11, 0
6041, 56, 0
6042, 24, 0
6043, 6, 0
6044, 14, 0
6045, 6, 0
6046, 20, 0
6047, 292, 0
6048, 0, 0
6049, 407, 0
6050, 41, 0
6051, 249, 0
6052, 13, 0
6053, 38, 0
6054, 4, 0
6055, 3, 0
6056, 6, 0
6057, 39, 0
6058, 23, 0
6059, 4, 0
6060, 16, 0
6061, 10, 0
6062, 19, 0
6063, 237, 0
6064, 0, 0
6065, 451, 0
6066, 44, 0
6067, 293, 0
6068, 13, 0
6069, 57, 0
6070, 0, 0
6071, 0, 0
6072, 0, 0
6073, 58, 0
6074, 25, 0
6075, 2, 0
6076, 21, 0
6077, 14, 0
6078, 22, 0
6079, 232, 0
6080, 0, 0
6081, 417, 0
6082, 41, 0
6083, 274, 0
6084, 12, 0
6085, 56, 0
6086, 2, 0
6087, 5, 0
6088, 5, 0
6089, 60, 0
6090, 31, 0
6091, 5, 0
6092, 24, 0
6093, 4, 0
6094, 13, 0
6095, 237, 0
6096, 0, 0
6097, 451, 0
6098, 48, 0
6099, 277, 0
6100, 5, 0
6101, 49, 0
6102, 3, 0
6103, 0, 0
6104, 0, 0
6105, 66, 0
6106, 15, 0
6107, 5, 0
6108, 14, 0
6109, 13, 0
6110, 17, 0
6111, 259, 0
6112, 2, 0
6113, 452, 0
6114, 49, 0
6115, 279, 0
6116, 15, 0
6117, 62, 0
6118, 1, 0
6119, 1, 0
6120, 6, 0
6121, 52, 0
6122, 17, 0
6123, 5, 0
6124, 16, 0
6125, 6, 0
6126, 21, 0
6127, 244, 0
6128, 0, 0
6129, 434, 0
6130, 45, 0
6131, 276, 0
6132, 7, 0
6133, 44, 0
6134, 0, 0
6135, 1, 0
6136, 7, 0
6137, 52, 0
6138, 13, 0
6139, 4, 0
6140, 20, 0
6141, 5, 0
6142, 15, 0
6143, 274, 0
6144, 0, 0
6145, 414, 0
6146, 49, 0
6147, 238, 0
6148, 9, 0
6149, 61, 0
6150, 0, 0
6151, 2, 0
6152, 4, 0
6153, 50, 0
6154, 23, 0
6155, 5, 0
6156, 18, 0
6157, 8, 0
6158, 16, 0
6159, 211, 0
6160, 0, 0
6161, 435, 0
6162, 46, 0
6163, 239, 0
6164, 6, 0
6165, 74, 0
6166, 1, 0
6167, 2, 0
6168, 5, 0
6169, 46, 0
6170, 16, 0
6171, 3, 0
6172, 13, 0
6173, 6, 0
6174, 27, 0
6175, 283, 0
6176, 2, 0
6177, 448, 0
6178, 54, 0
6179, 269, 0
6180, 12, 0
6181, 40, 0
6182, 0, 0
6183, 3, 0
6184, 2, 0
6185, 61, 0
6186, 21, 0
6187, 3, 0
6188, 26, 0
6189, 10, 0
6190, 18, 0
6191, 252, 0
6192, 0, 0
6193, 448, 0
6194, 47, 0
6195, 284, 0
6196, 5, 0
6197, 46, 0
6198, 2, 0
6199, 5, 0
6200, 6, 0
6201, 53, 0
6202, 24, 0
6203, 4, 0
6204, 21, 0
6205, 5, 0
6206, 22, 0
6207, 260, 0
6208, 2, 0
6209, 453, 0
6210, 43, 0
6211, 276, 0
6212, 13, 0
6213, 39, 0
6214, 3, 0
6215, 4, 0
6216, 8, 0
6217, 53, 0
6218, 20, 0
6219, 4, 0
6220, 23, 0
6221, 6, 0
6222, 17, 0
6223, 249, 0
6224, 1, 0
6225, 441, 0
6226, 46, 0
6227, 279, 0
6228, 8, 0
6229, 62, 0
6230, 1, 0
6231, 1, 0
6232, 5, 0
6233, 65, 0
6234, 25, 0
6235, 3, 0
6236, 25, 0
6237, 16, 0
6238, 12, 0
6239, 258, 0
6240, 0, 0
6241, 396, 0
6242, 55, 0
6243, 232, 0
6244, 9, 0
6245, 45, 0
6246, 3, 0
6247, 3, 0
6248, 3, 0
6249, 53, 0
6250, 18, 0
6251, 0, 0
6252, 19, 0
6253, 12, 0
6254, 23, 0
6255, 268, 0
6256, 0, 0
6257, 423, 0
6258, 56, 0
6259, 264, 0
6260, 12, 0
6261, 51, 0
6262, 3, 0
6263, 1, 0
6264, 2, 0
6265, 58, 0
6266, 20, 0
6267, 3, 0
6268, 24, 0
6269, 4, 0
6270, 21, 0
6271, 254, 0
6272, 0, 0
6273, 411, 0
6274, 61, 0
6275, 285, 0
6276, 22, 0
6277, 40, 0
6278, 3, 0
6279, 2, 0
6280, 8, 0
6281, 52, 0
6282, 23, 0
6283, 2, 0
6284, 30, 0
6285, 10, 0
6286, 16, 0
6287, 296, 0
6288, 0, 0
6289, 418, 0
6290, 43, 0
6291, 272, 0
6292, 16, 0
6293, 51, 0
6294, 1, 0
6295, 1, 0
6296, 4, 0
6297, 49, 0
6298, 22, 0
6299, 2, 0
6300, 12, 0
6301, 13, 0
6302, 23, 0
6303, 228, 0
6304, 0, 0
6305, 410, 0
6306, 48, 0
6307, 257, 0
6308, 9, 0
6309, 54, 0
6310, 0, 0
6311, 3, 0
6312, 8, 0
6313, 53, 0
6314, 23, 0
6315, 1, 0
6316, 28, 0
6317, 9, 0
6318, 17, 0
6319, 257, 0
6320, 0, 0
6321, 471, 0
