i,comhash,comhash0
43911,1,0
43912,1,0
43913,10,0
43914,7,0
43915,0,0
43916,0,0
43917,0,0
43918,1,0
43919,42,0
43920,0,0
43921,20,0
43922,0,0
43923,2,0
43924,1,0
43925,2,0
43926,0,0
43927,0,0
43928,0,0
43929,1,0
43930,1,0
43931,2,0
43932,7,0
43933,3,0
43934,5,0
43935,15,0
43936,0,0
43937,96,0
43938,6,0
43939,48,0
43940,3,0
43941,6,0
43942,1,0
43943,0,0
43944,0,0
43945,6,0
43946,3,0
43947,0,0
43948,1,0
43949,0,0
43950,0,0
43951,37,0
43952,0,0
43953,13,0
43954,0,0
43955,2,0
43956,1,0
43957,4,0
43958,0,0
43959,0,0
43960,1,0
43961,3,0
43962,0,0
43963,2,0
43964,3,0
43965,1,0
43966,6,0
43967,16,0
43968,0,0
43969,72,0
43970,14,0
43971,56,0
43972,1,0
43973,5,0
43974,0,0
43975,0,0
43976,2,0
43977,12,0
43978,0,0
43979,0,0
43980,0,0
43981,0,0
43982,2,0
43983,52,0
43984,0,0
43985,15,0
43986,0,0
43987,2,0
43988,3,0
43989,5,0
43990,0,0
43991,0,0
43992,0,0
43993,2,0
43994,0,0
43995,0,0
43996,5,0
43997,2,0
43998,1,0
43999,6,0
44000,0,0
44001,89,0
44002,17,0
44003,42,0
44004,0,0
44005,6,0
44006,0,0
44007,0,0
44008,0,0
44009,9,0
44010,3,0
44011,0,0
44012,0,0
44013,0,0
44014,1,0
44015,45,0
44016,0,0
44017,17,0
44018,0,0
44019,5,0
44020,1,0
44021,0,0
44022,0,0
44023,0,0
44024,0,0
44025,6,0
44026,1,0
44027,0,0
44028,2,0
44029,3,0
44030,2,0
44031,17,0
44032,0,0
44033,74,0
44034,7,0
44035,35,0
44036,0,0
44037,6,0
44038,0,0
44039,0,0
44040,1,0
44041,8,0
44042,4,0
44043,0,0
44044,0,0
44045,0,0
44046,2,0
44047,36,0
44048,0,0
44049,23,0
44050,0,0
44051,1,0
44052,0,0
44053,1,0
44054,0,0
44055,0,0
44056,1,0
44057,3,0
44058,0,0
44059,0,0
44060,2,0
44061,1,0
44062,4,0
44063,10,0
44064,0,0
44065,56,0
44066,5,0
44067,35,0
44068,1,0
44069,14,0
44070,2,0
44071,0,0
44072,0,0
44073,5,0
44074,4,0
44075,0,0
44076,2,0
44077,0,0
44078,1,0
44079,33,0
44080,0,0
44081,13,0
44082,0,0
44083,3,0
44084,1,0
44085,2,0
44086,0,0
44087,0,0
44088,0,0
44089,3,0
44090,0,0
44091,0,0
44092,6,0
44093,4,0
44094,2,0
44095,7,0
44096,0,0
44097,53,0
44098,6,0
44099,57,0
44100,1,0
44101,12,0
44102,0,0
44103,1,0
44104,0,0
44105,13,0
44106,2,0
44107,0,0
44108,0,0
44109,0,0
44110,0,0
44111,42,0
44112,0,0
44113,18,0
44114,0,0
44115,0,0
44116,1,0
44117,3,0
44118,0,0
44119,0,0
44120,0,0
44121,3,0
44122,1,0
44123,0,0
44124,3,0
44125,2,0
44126,1,0
44127,9,0
44128,1,0
44129,71,0
44130,4,0
44131,55,0
44132,1,0
44133,7,0
44134,0,0
44135,3,0
44136,1,0
44137,8,0
44138,3,0
44139,0,0
44140,0,0
44141,0,0
44142,1,0
44143,46,0
44144,2,0
44145,16,0
44146,0,0
44147,4,0
44148,3,0
44149,2,0
44150,0,0
44151,0,0
44152,1,0
44153,3,0
44154,0,0
44155,1,0
44156,3,0
44157,0,0
44158,6,0
44159,7,0
44160,0,0
44161,56,0
44162,12,0
44163,41,0
44164,0,0
44165,8,0
44166,1,0
44167,0,0
44168,0,0
44169,6,0
44170,9,0
44171,0,0
44172,1,0
44173,0,0
44174,0,0
44175,39,0
44176,0,0
44177,21,0
44178,0,0
44179,0,0
44180,1,0
44181,0,0
44182,0,0
44183,1,0
44184,0,0
44185,0,0
44186,0,0
44187,0,0
44188,3,0
44189,2,0
44190,3,0
44191,11,0
44192,0,0
44193,69,0
44194,9,0
44195,45,0
44196,0,0
44197,12,0
44198,0,0
44199,0,0
44200,1,0
44201,4,0
44202,9,0
44203,0,0
44204,0,0
44205,0,0
44206,0,0
44207,43,0
44208,0,0
44209,15,0
44210,0,0
44211,1,0
44212,3,0
44213,0,0
44214,0,0
44215,0,0
44216,1,0
44217,2,0
44218,1,0
44219,0,0
44220,6,0
44221,9,0
44222,3,0
44223,9,0
44224,0,0
44225,76,0
44226,6,0
44227,45,0
44228,0,0
44229,5,0
44230,0,0
44231,1,0
44232,0,0
44233,6,0
44234,6,0
44235,0,0
44236,0,0
44237,1,0
44238,0,0
44239,38,0
44240,0,0
44241,24,0
44242,0,0
44243,2,0
44244,3,0
44245,1,0
44246,0,0
44247,0,0
44248,0,0
44249,2,0
44250,0,0
44251,1,0
44252,3,0
44253,1,0
44254,4,0
44255,12,0
44256,0,0
44257,66,0
44258,11,0
44259,50,0
44260,0,0
44261,7,0
44262,0,0
44263,0,0
44264,0,0
44265,10,0
44266,6,0
44267,0,0
44268,0,0
44269,0,0
44270,1,0
44271,40,0
44272,0,0
44273,11,0
44274,0,0
44275,2,0
44276,1,0
44277,1,0
44278,0,0
44279,0,0
44280,1,0
44281,2,0
44282,0,0
44283,0,0
44284,4,0
44285,4,0
44286,4,0
44287,5,0
44288,0,0
44289,64,0
44290,10,0
44291,65,0
44292,2,0
44293,7,0
44294,0,0
44295,0,0
44296,0,0
44297,14,0
44298,1,0
44299,0,0
44300,0,0
44301,0,0
44302,1,0
44303,42,0
44304,0,0
44305,15,0
44306,0,0
44307,2,0
44308,0,0
44309,5,0
44310,0,0
44311,0,0
44312,0,0
44313,5,0
44314,0,0
44315,1,0
44316,4,0
44317,1,0
44318,4,0
44319,13,0
44320,0,0
44321,68,0
44322,9,0
44323,47,0
44324,0,0
44325,9,0
44326,0,0
44327,0,0
44328,0,0
44329,7,0
44330,2,0
44331,0,0
44332,0,0
44333,0,0
44334,0,0
44335,33,0
44336,0,0
44337,10,0
44338,0,0
44339,3,0
44340,2,0
44341,1,0
44342,0,0
44343,2,0
44344,0,0
44345,3,0
44346,0,0
44347,1,0
44348,4,0
44349,2,0
44350,7,0
44351,8,0
44352,0,0
44353,75,0
44354,13,0
44355,58,0
44356,0,0
44357,8,0
44358,1,0
44359,1,0
44360,0,0
44361,13,0
44362,2,0
44363,0,0
44364,1,0
44365,0,0
44366,0,0
44367,43,0
44368,0,0
44369,20,0
44370,0,0
44371,5,0
44372,0,0
44373,4,0
44374,0,0
44375,0,0
44376,1,0
44377,5,0
44378,1,0
44379,1,0
44380,3,0
44381,0,0
44382,5,0
44383,18,0
44384,0,0
44385,61,0
44386,13,0
44387,57,0
44388,1,0
44389,7,0
44390,0,0
44391,1,0
44392,0,0
44393,6,0
44394,6,0
44395,0,0
44396,0,0
44397,0,0
44398,3,0
44399,36,0
44400,0,0
44401,26,0
44402,0,0
44403,2,0
44404,0,0
44405,1,0
44406,0,0
44407,0,0
44408,0,0
44409,2,0
44410,0,0
44411,2,0
44412,2,0
44413,3,0
44414,4,0
44415,11,0
44416,0,0
44417,71,0
44418,6,0
44419,54,0
44420,0,0
44421,14,0
44422,0,0
44423,3,0
44424,0,0
44425,4,0
44426,1,0
44427,0,0
44428,0,0
44429,0,0
44430,1,0
44431,26,0
44432,1,0
44433,28,0
44434,0,0
44435,5,0
44436,0,0
44437,5,0
44438,0,0
44439,0,0
44440,0,0
44441,3,0
44442,0,0
44443,0,0
44444,3,0
44445,4,0
44446,5,0
44447,10,0
44448,0,0
44449,48,0
44450,6,0
44451,42,0
44452,0,0
44453,9,0
44454,0,0
44455,0,0
44456,1,0
44457,10,0
44458,3,0
44459,0,0
44460,0,0
44461,0,0
44462,1,0
44463,37,0
44464,1,0
44465,15,0
44466,0,0
44467,0,0
44468,1,0
44469,0,0
44470,0,0
44471,0,0
44472,0,0
44473,2,0
44474,0,0
44475,0,0
44476,5,0
44477,0,0
44478,3,0
44479,6,0
44480,0,0
44481,69,0
44482,9,0
44483,43,0
44484,2,0
44485,10,0
44486,0,0
44487,0,0
44488,0,0
44489,12,0
44490,4,0
44491,2,0
44492,0,0
44493,0,0
44494,0,0
44495,39,0
44496,1,0
44497,16,0
44498,0,0
44499,3,0
44500,0,0
44501,0,0
44502,0,0
44503,0,0
44504,0,0
44505,4,0
44506,1,0
44507,1,0
44508,9,0
44509,2,0
44510,2,0
44511,9,0
44512,0,0
44513,61,0
44514,7,0
44515,45,0
44516,1,0
44517,9,0
44518,0,0
44519,0,0
44520,0,0
44521,8,0
44522,0,0
44523,0,0
44524,0,0
44525,0,0
44526,2,0
44527,57,0
44528,0,0
44529,24,0
44530,1,0
44531,5,0
44532,1,0
44533,0,0
44534,0,0
44535,1,0
44536,0,0
44537,6,0
44538,0,0
44539,0,0
44540,6,0
44541,1,0
44542,1,0
44543,9,0
44544,0,0
44545,62,0
44546,4,0
44547,44,0
44548,0,0
44549,3,0
44550,1,0
44551,1,0
44552,0,0
44553,7,0
44554,4,0
44555,0,0
44556,0,0
44557,0,0
44558,0,0
44559,33,0
44560,2,0
44561,17,0
44562,0,0
44563,4,0
44564,2,0
44565,1,0
44566,0,0
44567,0,0
44568,0,0
44569,5,0
44570,0,0
44571,0,0
44572,4,0
44573,2,0
44574,1,0
44575,13,0
44576,0,0
44577,72,0
44578,16,0
44579,46,0
44580,1,0
44581,3,0
44582,0,0
44583,0,0
44584,0,0
44585,13,0
44586,7,0
44587,0,0
44588,0,0
44589,0,0
44590,4,0
44591,32,0
44592,1,0
44593,15,0
44594,0,0
44595,2,0
44596,2,0
44597,4,0
44598,0,0
44599,0,0
44600,0,0
44601,5,0
44602,2,0
44603,1,0
44604,5,0
44605,1,0
44606,4,0
44607,11,0
44608,0,0
44609,75,0
44610,8,0
44611,43,0
44612,0,0
44613,10,0
44614,0,0
44615,0,0
44616,0,0
44617,12,0
44618,4,0
44619,0,0
44620,0,0
44621,0,0
44622,1,0
44623,31,0
44624,0,0
44625,19,0
44626,0,0
44627,2,0
44628,4,0
44629,4,0
44630,0,0
44631,0,0
44632,1,0
44633,0,0
44634,0,0
44635,0,0
44636,6,0
44637,2,0
44638,9,0
44639,4,0
44640,0,0
44641,65,0
44642,6,0
44643,35,0
44644,4,0
44645,14,0
44646,1,0
44647,0,0
44648,0,0
44649,9,0
44650,4,0
44651,0,0
44652,0,0
44653,0,0
44654,0,0
44655,36,0
44656,0,0
44657,12,0
44658,0,0
44659,2,0
44660,8,0
44661,2,0
44662,0,0
44663,0,0
44664,0,0
44665,1,0
44666,0,0
44667,1,0
44668,3,0
44669,1,0
44670,4,0
44671,5,0
44672,0,0
44673,58,0
44674,8,0
44675,51,0
44676,4,0
44677,14,0
44678,0,0
44679,0,0
44680,1,0
44681,9,0
44682,4,0
44683,0,0
44684,0,0
44685,0,0
44686,0,0
44687,43,0
44688,1,0
44689,20,0
44690,0,0
44691,2,0
44692,0,0
44693,1,0
44694,0,0
44695,0,0
44696,1,0
44697,5,0
44698,1,0
44699,3,0
44700,3,0
44701,0,0
44702,3,0
44703,14,0
44704,0,0
44705,62,0
44706,10,0
44707,45,0
44708,0,0
44709,8,0
44710,0,0
44711,0,0
44712,1,0
44713,5,0
44714,4,0
44715,0,0
44716,0,0
44717,2,0
44718,1,0
44719,42,0
44720,0,0
44721,18,0
44722,0,0
44723,2,0
44724,3,0
44725,0,0
44726,0,0
44727,0,0
44728,0,0
44729,0,0
44730,0,0
44731,1,0
44732,6,0
44733,5,0
44734,2,0
44735,6,0
44736,0,0
44737,74,0
44738,8,0
44739,50,0
44740,1,0
44741,3,0
44742,0,0
44743,0,0
44744,0,0
44745,8,0
44746,2,0
44747,0,0
44748,0,0
44749,0,0
44750,4,0
44751,47,0
44752,0,0
44753,16,0
44754,0,0
44755,3,0
44756,0,0
44757,5,0
44758,0,0
44759,0,0
44760,0,0
44761,1,0
44762,0,0
44763,3,0
44764,3,0
44765,0,0
44766,3,0
44767,10,0
44768,0,0
44769,80,0
44770,11,0
44771,55,0
44772,2,0
44773,6,0
44774,0,0
44775,1,0
44776,0,0
44777,3,0
44778,2,0
44779,0,0
44780,0,0
44781,0,0
44782,1,0
44783,38,0
44784,0,0
44785,13,0
44786,0,0
44787,1,0
44788,3,0
44789,1,0
44790,0,0
44791,0,0
44792,0,0
44793,4,0
44794,0,0
44795,1,0
44796,0,0
44797,3,0
44798,1,0
44799,15,0
44800,0,0
44801,82,0
44802,6,0
44803,56,0
44804,1,0
44805,8,0
44806,0,0
44807,0,0
44808,1,0
44809,8,0
44810,8,0
44811,0,0
44812,0,0
44813,0,0
44814,0,0
44815,33,0
44816,0,0
44817,19,0
44818,0,0
44819,3,0
44820,3,0
44821,0,0
44822,0,0
44823,0,0
44824,2,0
44825,5,0
44826,0,0
44827,0,0
44828,5,0
44829,2,0
44830,3,0
44831,15,0
44832,0,0
44833,76,0
44834,6,0
44835,39,0
44836,2,0
44837,12,0
44838,0,0
44839,0,0
44840,0,0
44841,6,0
44842,3,0
44843,0,0
44844,0,0
44845,0,0
44846,0,0
44847,37,0
44848,0,0
44849,18,0
44850,0,0
44851,1,0
44852,1,0
44853,5,0
44854,1,0
44855,0,0
44856,0,0
44857,3,0
44858,0,0
44859,0,0
44860,2,0
44861,0,0
44862,1,0
44863,8,0
44864,0,0
44865,68,0
44866,15,0
44867,51,0
44868,1,0
44869,19,0
44870,0,0
44871,0,0
44872,0,0
44873,8,0
44874,6,0
44875,0,0
44876,0,0
44877,0,0
44878,0,0
44879,52,0
44880,0,0
44881,29,0
44882,0,0
44883,1,0
44884,1,0
44885,3,0
44886,0,0
44887,0,0
44888,0,0
44889,1,0
44890,1,0
44891,1,0
44892,9,0
44893,1,0
44894,2,0
44895,4,0
44896,0,0
44897,63,0
44898,4,0
44899,49,0
44900,1,0
44901,6,0
44902,0,0
44903,0,0
44904,0,0
44905,7,0
44906,6,0
44907,0,0
44908,0,0
44909,1,0
44910,0,0
44911,41,0
44912,0,0
44913,15,0
44914,0,0
44915,3,0
44916,2,0
44917,0,0
44918,0,0
44919,0,0
44920,0,0
44921,4,0
44922,2,0
44923,1,0
44924,7,0
44925,2,0
44926,6,0
44927,8,0
44928,0,0
44929,78,0
44930,10,0
44931,57,0
44932,0,0
44933,8,0
44934,0,0
44935,0,0
44936,0,0
44937,5,0
44938,7,0
44939,0,0
44940,0,0
44941,0,0
44942,2,0
44943,39,0
44944,0,0
44945,11,0
44946,0,0
44947,1,0
44948,1,0
44949,1,0
44950,0,0
44951,0,0
44952,2,0
44953,7,0
44954,0,0
44955,0,0
44956,3,0
44957,1,0
44958,4,0
44959,12,0
44960,0,0
44961,74,0
44962,3,0
44963,44,0
44964,1,0
44965,11,0
44966,0,0
44967,1,0
44968,0,0
44969,14,0
44970,5,0
44971,0,0
44972,0,0
44973,0,0
44974,0,0
44975,48,0
44976,0,0
44977,16,0
44978,0,0
44979,2,0
44980,0,0
44981,4,0
44982,0,0
44983,0,0
44984,0,0
44985,2,0
44986,0,0
44987,2,0
44988,6,0
44989,1,0
44990,2,0
44991,5,0
44992,0,0
44993,68,0
44994,14,0
44995,47,0
44996,2,0
44997,12,0
44998,0,0
44999,2,0
45000,0,0
45001,8,0
45002,3,0
45003,0,0
45004,0,0
45005,0,0
45006,0,0
45007,39,0
45008,0,0
45009,24,0
45010,0,0
45011,1,0
45012,1,0
45013,1,0
45014,0,0
45015,0,0
45016,1,0
45017,2,0
45018,0,0
45019,1,0
45020,4,0
45021,2,0
45022,5,0
45023,6,0
45024,0,0
45025,59,0
45026,6,0
45027,62,0
45028,2,0
45029,12,0
45030,0,0
45031,0,0
45032,0,0
45033,9,0
45034,8,0
45035,0,0
45036,0,0
45037,0,0
45038,0,0
45039,32,0
45040,0,0
45041,19,0
45042,0,0
45043,0,0
45044,1,0
45045,1,0
45046,2,0
45047,0,0
45048,0,0
45049,2,0
45050,0,0
45051,1,0
45052,4,0
45053,3,0
45054,1,0
45055,9,0
45056,0,0
45057,72,0
45058,11,0
45059,54,0
45060,2,0
45061,6,0
45062,0,0
45063,2,0
45064,0,0
45065,6,0
45066,3,0
45067,0,0
45068,0,0
45069,0,0
45070,0,0
45071,39,0
45072,0,0
45073,21,0
45074,0,0
45075,4,0
45076,2,0
45077,4,0
45078,0,0
45079,0,0
45080,4,0
45081,2,0
45082,2,0
45083,0,0
45084,6,0
45085,3,0
45086,2,0
45087,7,0
45088,0,0
45089,74,0
45090,9,0
45091,38,0
45092,1,0
45093,13,0
45094,0,0
45095,0,0
45096,0,0
45097,7,0
45098,1,0
45099,0,0
45100,0,0
45101,0,0
45102,0,0
45103,44,0
45104,0,0
45105,16,0
45106,0,0
45107,0,0
45108,2,0
45109,1,0
45110,0,0
45111,0,0
45112,0,0
45113,1,0
45114,0,0
45115,1,0
45116,1,0
45117,3,0
45118,1,0
45119,12,0
45120,0,0
45121,49,0
45122,8,0
45123,42,0
45124,0,0
45125,8,0
45126,0,0
45127,0,0
45128,0,0
45129,8,0
45130,6,0
45131,0,0
45132,0,0
45133,0,0
45134,1,0
45135,29,0
45136,0,0
45137,14,0
45138,0,0
45139,6,0
45140,2,0
45141,3,0
45142,0,0
45143,0,0
45144,0,0
45145,3,0
45146,0,0
45147,1,0
45148,6,0
45149,1,0
45150,4,0
45151,9,0
45152,0,0
45153,71,0
45154,14,0
45155,49,0
45156,1,0
45157,7,0
45158,0,0
45159,0,0
45160,0,0
45161,11,0
45162,3,0
45163,0,0
45164,2,0
45165,0,0
45166,1,0
45167,38,0
45168,0,0
45169,21,0
45170,0,0
45171,1,0
45172,1,0
45173,2,0
45174,0,0
45175,0,0
45176,0,0
45177,4,0
45178,0,0
45179,0,0
45180,9,0
45181,6,0
45182,3,0
45183,15,0
45184,0,0
45185,63,0
45186,4,0
45187,49,0
45188,2,0
45189,10,0
45190,0,0
45191,0,0
45192,0,0
45193,18,0
45194,7,0
45195,0,0
45196,0,0
45197,0,0
45198,0,0
45199,47,0
45200,0,0
45201,19,0
45202,0,0
45203,3,0
45204,1,0
45205,3,0
45206,0,0
45207,0,0
45208,0,0
45209,2,0
45210,0,0
45211,2,0
45212,0,0
45213,0,0
45214,2,0
45215,12,0
45216,1,0
45217,63,0
45218,4,0
45219,61,0
45220,1,0
45221,10,0
45222,0,0
45223,0,0
45224,0,0
45225,5,0
45226,5,0
45227,0,0
45228,0,0
45229,0,0
45230,2,0
45231,56,0
45232,0,0
45233,23,0
45234,0,0
45235,4,0
45236,1,0
45237,2,0
45238,0,0
45239,2,0
45240,0,0
45241,2,0
45242,0,0
45243,1,0
45244,4,0
45245,2,0
45246,2,0
45247,6,0
45248,0,0
45249,61,0
45250,9,0
45251,45,0
45252,0,0
45253,8,0
45254,0,0
45255,0,0
45256,0,0
45257,5,0
45258,2,0
45259,0,0
45260,1,0
45261,0,0
45262,0,0
45263,46,0
45264,0,0
45265,11,0
45266,0,0
45267,3,0
45268,0,0
45269,1,0
45270,0,0
45271,0,0
45272,0,0
45273,3,0
45274,1,0
45275,0,0
45276,3,0
45277,1,0
45278,4,0
45279,8,0
45280,0,0
45281,60,0
45282,5,0
45283,48,0
45284,0,0
45285,3,0
45286,0,0
45287,0,0
45288,0,0
45289,7,0
45290,4,0
45291,0,0
45292,1,0
45293,0,0
45294,0,0
45295,51,0
45296,0,0
45297,15,0
45298,0,0
45299,0,0
45300,1,0
45301,2,0
45302,0,0
45303,0,0
45304,0,0
45305,2,0
45306,1,0
45307,1,0
45308,2,0
45309,4,0
45310,7,0
45311,13,0
45312,0,0
45313,78,0
45314,8,0
45315,58,0
45316,0,0
45317,6,0
45318,0,0
45319,0,0
45320,0,0
45321,11,0
45322,7,0
45323,0,0
45324,0,0
45325,0,0
45326,1,0
45327,39,0
45328,0,0
45329,15,0
45330,0,0
45331,3,0
45332,0,0
45333,7,0
45334,0,0
45335,0,0
45336,0,0
45337,2,0
45338,0,0
45339,1,0
45340,2,0
45341,3,0
45342,5,0
45343,8,0
45344,0,0
45345,62,0
45346,14,0
45347,56,0
45348,1,0
45349,10,0
45350,0,0
45351,2,0
45352,2,0
45353,7,0
45354,5,0
45355,0,0
45356,0,0
45357,0,0
45358,0,0
45359,43,0
45360,1,0
45361,25,0
45362,0,0
45363,2,0
45364,1,0
45365,0,0
45366,0,0
45367,0,0
45368,0,0
45369,6,0
45370,0,0
45371,1,0
45372,5,0
45373,2,0
45374,3,0
45375,7,0
45376,0,0
45377,80,0
45378,13,0
45379,59,0
45380,3,0
45381,4,0
45382,0,0
45383,0,0
45384,1,0
45385,6,0
45386,1,0
45387,0,0
45388,0,0
45389,0,0
45390,3,0
45391,31,0
45392,0,0
45393,14,0
45394,0,0
45395,4,0
45396,0,0
45397,2,0
45398,0,0
45399,2,0
45400,0,0
45401,2,0
45402,0,0
45403,2,0
45404,5,0
45405,1,0
45406,2,0
45407,12,0
45408,0,0
45409,65,0
45410,11,0
45411,54,0
45412,0,0
45413,10,0
45414,0,0
45415,0,0
45416,0,0
45417,12,0
45418,8,0
45419,0,0
45420,0,0
45421,0,0
45422,0,0
45423,38,0
45424,0,0
45425,22,0
45426,0,0
45427,2,0
45428,0,0
45429,7,0
45430,0,0
45431,0,0
45432,2,0
45433,5,0
45434,0,0
45435,1,0
45436,6,0
45437,1,0
45438,3,0
45439,6,0
45440,0,0
45441,60,0
45442,11,0
45443,44,0
45444,3,0
45445,11,0
45446,0,0
45447,0,0
45448,0,0
45449,8,0
45450,3,0
45451,0,0
45452,0,0
45453,0,0
45454,4,0
45455,37,0
45456,0,0
45457,21,0
45458,1,0
45459,2,0
45460,1,0
45461,3,0
45462,0,0
45463,0,0
45464,1,0
45465,2,0
45466,0,0
45467,2,0
45468,2,0
45469,6,0
45470,2,0
45471,11,0
45472,0,0
45473,58,0
45474,7,0
45475,47,0
45476,0,0
45477,10,0
45478,0,0
45479,0,0
45480,0,0
45481,6,0
45482,4,0
45483,0,0
45484,0,0
45485,0,0
45486,0,0
45487,35,0
45488,0,0
45489,14,0
45490,0,0
45491,1,0
45492,0,0
45493,3,0
45494,0,0
45495,0,0
45496,0,0
45497,1,0
45498,0,0
45499,1,0
45500,5,0
45501,2,0
45502,0,0
45503,17,0
45504,0,0
45505,54,0
45506,11,0
45507,38,0
45508,1,0
45509,4,0
45510,0,0
45511,0,0
45512,0,0
45513,6,0
45514,11,0
45515,0,0
45516,0,0
45517,0,0
45518,2,0
45519,39,0
45520,0,0
45521,17,0
45522,0,0
45523,1,0
45524,0,0
45525,3,0
45526,0,0
45527,0,0
45528,0,0
45529,3,0
45530,0,0
45531,0,0
45532,7,0
45533,1,0
45534,0,0
45535,14,0
45536,0,0
45537,91,0
45538,9,0
45539,52,0
45540,0,0
45541,2,0
45542,0,0
45543,0,0
45544,0,0
45545,5,0
45546,5,0
45547,0,0
45548,1,0
45549,0,0
45550,1,0
45551,35,0
45552,0,0
45553,13,0
45554,0,0
45555,2,0
45556,1,0
45557,0,0
45558,0,0
45559,0,0
45560,0,0
45561,5,0
45562,0,0
45563,1,0
45564,4,0
45565,3,0
45566,4,0
45567,5,0
45568,0,0
45569,71,0
45570,12,0
45571,39,0
45572,1,0
45573,7,0
45574,0,0
45575,0,0
45576,0,0
45577,4,0
45578,3,0
45579,0,0
45580,0,0
45581,0,0
45582,2,0
45583,43,0
45584,0,0
45585,22,0
45586,0,0
45587,0,0
45588,3,0
45589,1,0
45590,0,0
45591,0,0
45592,0,0
45593,2,0
45594,1,0
45595,0,0
45596,3,0
45597,4,0
45598,3,0
45599,9,0
45600,0,0
45601,62,0
45602,7,0
45603,48,0
45604,1,0
45605,13,0
45606,0,0
45607,0,0
45608,0,0
45609,19,0
45610,6,0
45611,0,0
45612,1,0
45613,0,0
45614,0,0
45615,44,0
45616,0,0
45617,24,0
45618,1,0
45619,1,0
45620,2,0
45621,1,0
45622,0,0
45623,0,0
45624,0,0
45625,7,0
45626,0,0
45627,0,0
45628,7,0
45629,2,0
45630,2,0
45631,10,0
45632,0,0
45633,61,0
45634,9,0
45635,47,0
45636,0,0
45637,6,0
45638,0,0
45639,1,0
45640,0,0
45641,6,0
45642,4,0
45643,0,0
45644,0,0
45645,0,0
45646,0,0
45647,58,0
45648,0,0
45649,22,0
45650,0,0
45651,1,0
45652,0,0
45653,1,0
45654,0,0
45655,1,0
45656,1,0
45657,1,0
45658,0,0
45659,0,0
45660,8,0
45661,1,0
45662,3,0
45663,8,0
45664,0,0
45665,79,0
45666,14,0
45667,51,0
45668,0,0
45669,10,0
45670,0,0
45671,0,0
45672,0,0
45673,8,0
45674,9,0
45675,0,0
45676,0,0
45677,0,0
45678,2,0
45679,50,0
45680,1,0
45681,17,0
45682,0,0
45683,6,0
45684,1,0
45685,2,0
45686,0,0
45687,0,0
45688,2,0
45689,2,0
45690,1,0
45691,0,0
45692,3,0
45693,4,0
45694,1,0
45695,9,0
45696,0,0
45697,57,0
45698,7,0
45699,35,0
45700,0,0
45701,9,0
45702,0,0
45703,0,0
45704,0,0
45705,5,0
45706,2,0
45707,0,0
45708,0,0
45709,0,0
45710,0,0
45711,41,0
45712,0,0
45713,20,0
45714,0,0
45715,1,0
45716,1,0
45717,7,0
45718,0,0
45719,0,0
45720,0,0
45721,3,0
45722,0,0
45723,0,0
45724,3,0
45725,2,0
45726,3,0
45727,7,0
45728,0,0
45729,60,0
45730,7,0
45731,48,0
45732,0,0
45733,8,0
45734,0,0
45735,0,0
45736,1,0
45737,6,0
45738,1,0
45739,0,0
45740,0,0
45741,0,0
45742,0,0
45743,36,0
45744,0,0
45745,16,0
45746,0,0
45747,4,0
45748,1,0
45749,1,0
45750,0,0
45751,0,0
45752,0,0
45753,1,0
45754,2,0
45755,0,0
45756,5,0
45757,2,0
45758,3,0
45759,4,0
45760,0,0
45761,54,0
45762,14,0
45763,42,0
45764,0,0
45765,5,0
45766,1,0
45767,1,0
45768,1,0
45769,8,0
45770,0,0
45771,0,0
45772,0,0
45773,0,0
45774,3,0
45775,46,0
45776,0,0
45777,15,0
45778,0,0
45779,0,0
45780,0,0
45781,3,0
45782,0,0
45783,0,0
45784,2,0
45785,2,0
45786,2,0
45787,1,0
45788,8,0
45789,2,0
45790,0,0
45791,13,0
45792,0,0
45793,56,0
45794,9,0
45795,61,0
45796,0,0
45797,17,0
45798,0,0
45799,2,0
45800,0,0
45801,5,0
45802,9,0
45803,0,0
45804,0,0
45805,0,0
45806,0,0
45807,41,0
45808,0,0
45809,18,0
45810,0,0
45811,1,0
45812,1,0
45813,2,0
45814,0,0
45815,0,0
45816,1,0
45817,5,0
45818,0,0
45819,0,0
45820,6,0
45821,1,0
45822,0,0
45823,4,0
45824,0,0
45825,81,0
45826,7,0
45827,39,0
45828,2,0
45829,9,0
45830,0,0
45831,1,0
45832,1,0
45833,10,0
45834,4,0
45835,0,0
45836,0,0
45837,0,0
45838,0,0
45839,41,0
45840,0,0
45841,20,0
45842,0,0
45843,2,0
45844,0,0
45845,3,0
45846,0,0
45847,0,0
45848,0,0
45849,2,0
45850,0,0
45851,2,0
45852,3,0
45853,3,0
45854,1,0
45855,15,0
45856,0,0
45857,70,0
45858,5,0
45859,39,0
45860,1,0
45861,13,0
45862,0,0
45863,0,0
45864,1,0
45865,7,0
45866,1,0
45867,0,0
45868,0,0
45869,0,0
45870,0,0
45871,50,0
45872,0,0
45873,19,0
45874,0,0
45875,1,0
45876,5,0
45877,1,0
45878,0,0
45879,0,0
45880,1,0
45881,4,0
45882,0,0
45883,2,0
45884,2,0
45885,3,0
45886,4,0
45887,9,0
45888,0,0
45889,72,0
45890,7,0
45891,43,0
45892,1,0
45893,5,0
45894,0,0
45895,0,0
45896,0,0
45897,12,0
45898,2,0
45899,0,0
45900,0,0
45901,0,0
45902,0,0
45903,37,0
45904,0,0
45905,17,0
45906,0,0
45907,3,0
45908,2,0
